date,close,change,pct,z_score,open,high,low,volume,fetch_time
2/27/2024,16035.30,59.05,0.37,0.00,16035.30,16035.30,16035.30,0,
2/28/2024,15947.74,-87.56,-0.55,0.00,15947.74,15947.74,15947.74,0,
2/29/2024,16091.92,144.18,0.90,0.00,16091.92,16091.92,16091.92,0,
3/1/2024,16274.94,183.02,1.14,0.00,16274.94,16274.94,16274.94,0,
3/4/2024,16207.51,-67.43,-0.41,0.00,16207.51,16207.51,16207.51,0,
3/5/2024,15939.59,-267.92,-1.65,0.00,15939.59,15939.59,15939.59,0,
3/6/2024,16031.54,91.95,0.58,0.00,16031.54,16031.54,16031.54,0,
3/7/2024,16273.38,241.84,1.51,0.00,16273.38,16273.38,16273.38,0,
3/8/2024,16085.11,-188.27,-1.16,0.00,16085.11,16085.11,16085.11,0,
3/11/2024,16019.27,-65.84,-0.41,0.00,16019.27,16019.27,16019.27,0,
3/12/2024,16265.64,246.37,1.54,0.00,16265.64,16265.64,16265.64,0,
3/13/2024,16177.77,-87.87,-0.54,0.00,16177.77,16177.77,16177.77,0,
3/14/2024,16128.53,-49.24,-0.30,0.00,16128.53,16128.53,16128.53,0,
3/15/2024,15973.17,-155.36,-0.96,0.00,15973.17,15973.17,15973.17,0,
3/18/2024,16103.45,130.28,0.82,0.00,16103.45,16103.45,16103.45,0,
3/19/2024,16166.79,63.34,0.39,0.00,16166.79,16166.79,16166.79,0,
3/20/2024,16369.41,202.62,1.25,0.00,16369.41,16369.41,16369.41,0,
3/21/2024,16401.84,32.43,0.20,0.00,16401.84,16401.84,16401.84,0,
3/22/2024,16428.82,26.98,0.16,0.00,16428.82,16428.82,16428.82,0,
3/25/2024,16384.47,-44.35,-0.27,0.00,16384.47,16384.47,16384.47,0,
3/26/2024,16315.70,-68.77,-0.42,0.00,16315.70,16315.70,16315.70,0,
3/27/2024,16399.52,83.82,0.51,0.00,16399.52,16399.52,16399.52,0,
3/28/2024,16379.46,-20.06,-0.12,0.00,16379.46,16379.46,16379.46,0,
4/1/2024,16396.83,17.37,0.11,0.00,16396.83,16396.83,16396.83,0,
4/2/2024,16240.45,-156.38,-0.95,0.00,16240.45,16240.45,16240.45,0,
4/3/2024,16277.46,37.01,0.23,0.00,16277.46,16277.46,16277.46,0,
4/4/2024,16049.08,-228.38,-1.40,0.00,16049.08,16049.08,16049.08,0,
4/5/2024,16248.52,199.44,1.24,0.00,16248.52,16248.52,16248.52,0,
4/8/2024,16253.96,5.44,0.03,0.00,16253.96,16253.96,16253.96,0,
4/9/2024,16306.64,52.68,0.32,0.00,16306.64,16306.64,16306.64,0,
4/10/2024,16170.36,-136.28,-0.84,0.00,16170.36,16170.36,16170.36,0,
4/11/2024,16442.20,271.84,1.68,0.00,16442.20,16442.20,16442.20,0,
4/12/2024,16175.09,-267.11,-1.62,0.00,16175.09,16175.09,16175.09,0,
4/15/2024,15885.02,-290.07,-1.79,0.00,15885.02,15885.02,15885.02,0,
4/16/2024,15865.25,-19.77,-0.12,0.00,15865.25,15865.25,15865.25,0,
4/17/2024,15683.37,-181.88,-1.15,0.00,15683.37,15683.37,15683.37,0,
4/18/2024,15601.50,-81.87,-0.52,0.00,15601.50,15601.50,15601.50,0,
4/19/2024,15282.01,-319.49,-2.05,0.00,15282.01,15282.01,15282.01,0,
4/22/2024,15451.31,169.30,1.11,0.00,15451.31,15451.31,15451.31,0,
4/23/2024,15696.64,245.33,1.59,0.00,15696.64,15696.64,15696.64,0,
4/24/2024,15712.75,16.11,0.10,0.00,15712.75,15712.75,15712.75,0,
4/25/2024,15611.76,-100.99,-0.64,0.00,15611.76,15611.76,15611.76,0,
4/26/2024,15927.90,316.14,2.03,0.00,15927.90,15927.90,15927.90,0,
4/29/2024,15983.08,55.18,0.35,0.00,15983.08,15983.08,15983.08,0,
4/30/2024,15657.82,-325.26,-2.04,0.00,15657.82,15657.82,15657.82,0,
5/1/2024,15605.48,-52.34,-0.33,0.00,15605.48,15605.48,15605.48,0,
5/2/2024,15840.96,235.48,1.51,0.00,15840.96,15840.96,15840.96,0,
5/3/2024,16156.33,315.37,1.99,0.00,16156.33,16156.33,16156.33,0,
5/6/2024,16349.25,192.92,1.19,0.00,16349.25,16349.25,16349.25,0,
5/7/2024,16332.56,-16.69,-0.10,0.00,16332.56,16332.56,16332.56,0,
5/8/2024,16302.76,-29.80,-0.18,0.00,16302.76,16302.76,16302.76,0,
5/9/2024,16346.26,43.50,0.27,0.00,16346.26,16346.26,16346.26,0,
5/10/2024,16340.87,-5.39,-0.03,0.00,16340.87,16340.87,16340.87,0,
5/13/2024,16388.24,47.37,0.29,0.00,16388.24,16388.24,16388.24,0,
5/14/2024,16511.18,122.94,0.75,0.00,16511.18,16511.18,16511.18,0,
5/15/2024,16742.39,231.21,1.40,0.00,16742.39,16742.39,16742.39,0,
5/16/2024,16698.32,-44.07,-0.26,0.00,16698.32,16698.32,16698.32,0,
5/17/2024,16685.97,-12.35,-0.07,0.00,16685.97,16685.97,16685.97,0,
5/20/2024,16794.87,108.90,0.65,0.00,16794.87,16794.87,16794.87,0,
5/21/2024,16832.62,37.75,0.22,0.00,16832.62,16832.62,16832.62,0,
5/22/2024,16801.54,-31.08,-0.18,0.00,16801.54,16801.54,16801.54,0,
5/23/2024,16736.03,-65.51,-0.39,0.00,16736.03,16736.03,16736.03,0,
5/24/2024,16920.79,184.76,1.10,0.00,16920.79,16920.79,16920.79,0,
5/28/2024,17019.88,99.09,0.59,0.00,17019.88,17019.88,17019.88,0,
5/29/2024,16920.58,-99.30,-0.58,0.00,16920.58,16920.58,16920.58,0,
5/30/2024,16737.08,-183.50,-1.08,0.00,16737.08,16737.08,16737.08,0,
5/31/2024,16735.02,-2.06,-0.01,0.00,16735.02,16735.02,16735.02,0,
6/3/2024,16828.67,93.65,0.56,0.00,16828.67,16828.67,16828.67,0,
6/4/2024,16857.05,28.38,0.17,0.00,16857.05,16857.05,16857.05,0,
6/5/2024,17187.90,330.85,1.96,0.00,17187.90,17187.90,17187.90,0,
6/6/2024,17173.12,-14.78,-0.09,0.00,17173.12,17173.12,17173.12,0,
6/7/2024,17133.13,-39.99,-0.23,0.00,17133.13,17133.13,17133.13,0,
6/10/2024,17192.53,59.40,0.35,0.00,17192.53,17192.53,17192.53,0,
6/11/2024,17343.55,151.02,0.88,0.00,17343.55,17343.55,17343.55,0,
6/12/2024,17608.44,264.89,1.53,0.00,17608.44,17608.44,17608.44,0,
6/13/2024,17667.56,59.12,0.34,0.00,17667.56,17667.56,17667.56,0,
6/14/2024,17688.88,21.32,0.12,0.00,17688.88,17688.88,17688.88,0,
6/17/2024,17857.02,168.14,0.95,0.00,17857.02,17857.02,17857.02,0,
6/18/2024,17862.23,5.21,0.03,0.00,17862.23,17862.23,17862.23,0,
6/20/2024,17721.59,-140.64,-0.79,0.00,17721.59,17721.59,17721.59,0,
6/21/2024,17689.36,-32.23,-0.18,0.00,17689.36,17689.36,17689.36,0,
6/24/2024,17496.82,-192.54,-1.09,0.00,17496.82,17496.82,17496.82,0,
6/25/2024,17717.65,220.83,1.26,0.00,17717.65,17717.65,17717.65,0,
6/26/2024,17805.16,87.51,0.49,0.00,17805.16,17805.16,17805.16,0,
6/27/2024,17858.68,53.52,0.30,0.00,17858.68,17858.68,17858.68,0,
6/28/2024,17732.60,-126.08,-0.71,0.00,17732.60,17732.60,17732.60,0,
7/1/2024,17879.30,146.70,0.83,0.00,17879.30,17879.30,17879.30,0,
7/2/2024,18028.76,149.46,0.84,0.00,18028.76,18028.76,18028.76,0,
7/3/2024,18188.30,159.54,0.88,0.00,18188.30,18188.30,18188.30,0,
7/5/2024,18352.76,164.46,0.90,0.00,18352.76,18352.76,18352.76,0,
7/8/2024,18403.74,50.98,0.28,0.00,18403.74,18403.74,18403.74,0,
7/9/2024,18429.29,25.55,0.14,0.00,18429.29,18429.29,18429.29,0,
7/10/2024,18647.45,218.16,1.18,0.00,18647.45,18647.45,18647.45,0,
7/11/2024,18283.41,-364.04,-1.95,0.00,18283.41,18283.41,18283.41,0,
7/12/2024,18398.45,115.04,0.63,0.00,18398.45,18398.45,18398.45,0,
7/15/2024,18472.57,74.12,0.40,0.00,18472.57,18472.57,18472.57,0,
7/16/2024,18509.34,36.77,0.20,0.00,18509.34,18509.34,18509.34,0,
7/17/2024,17996.92,-512.42,-2.77,0.00,17996.92,17996.92,17996.92,0,
7/18/2024,17871.22,-125.70,-0.70,0.00,17871.22,17871.22,17871.22,0,
7/19/2024,17726.94,-144.28,-0.81,0.00,17726.94,17726.94,17726.94,0,
7/22/2024,18007.57,280.63,1.58,0.00,18007.57,18007.57,18007.57,0,
7/23/2024,17997.35,-10.22,-0.06,0.00,17997.35,17997.35,17997.35,0,
7/24/2024,17342.41,-654.94,-3.64,0.00,17342.41,17342.41,17342.41,0,
7/25/2024,17181.72,-160.69,-0.93,0.00,17181.72,17181.72,17181.72,0,
7/26/2024,17357.88,176.16,1.03,0.00,17357.88,17357.88,17357.88,0,
7/29/2024,17370.20,12.32,0.07,0.00,17370.20,17370.20,17370.20,0,
7/30/2024,17147.42,-222.78,-1.28,0.00,17147.42,17147.42,17147.42,0,
7/31/2024,17599.40,451.98,2.64,0.00,17599.40,17599.40,17599.40,0,
8/1/2024,17194.15,-405.25,-2.30,0.00,17194.15,17194.15,17194.15,0,
8/2/2024,16776.16,-417.99,-2.43,0.00,16776.16,16776.16,16776.16,0,
8/5/2024,16200.08,-576.08,-3.43,0.00,16200.08,16200.08,16200.08,0,
8/6/2024,16366.85,166.77,1.03,0.00,16366.85,16366.85,16366.85,0,
8/7/2024,16195.81,-171.04,-1.05,0.00,16195.81,16195.81,16195.81,0,
8/8/2024,16660.02,464.21,2.87,0.00,16660.02,16660.02,16660.02,0,
8/9/2024,16745.30,85.28,0.51,0.00,16745.30,16745.30,16745.30,0,
8/12/2024,16780.61,35.31,0.21,0.00,16780.61,16780.61,16780.61,0,
8/13/2024,17187.61,407.00,2.43,0.00,17187.61,17187.61,17187.61,0,
8/14/2024,17192.60,4.99,0.03,0.00,17192.60,17192.60,17192.60,0,
8/15/2024,17594.50,401.90,2.34,0.00,17594.50,17594.50,17594.50,0,
8/16/2024,17631.72,37.22,0.21,0.00,17631.72,17631.72,17631.72,0,
8/19/2024,17876.77,245.05,1.39,0.00,17876.77,17876.77,17876.77,0,
8/20/2024,17816.94,-59.83,-0.33,0.00,17816.94,17816.94,17816.94,0,
8/21/2024,17918.99,102.05,0.57,0.00,17918.99,17918.99,17918.99,0,
8/22/2024,17619.35,-299.64,-1.67,0.00,17619.35,17619.35,17619.35,0,
8/23/2024,17877.79,258.44,1.47,0.00,17877.79,17877.79,17877.79,0,
8/26/2024,17725.77,-152.02,-0.85,0.00,17725.77,17725.77,17725.77,0,
8/27/2024,17754.82,29.05,0.16,0.00,17754.82,17754.82,17754.82,0,
8/28/2024,17556.03,-198.79,-1.12,0.00,17556.03,17556.03,17556.03,0,
8/29/2024,17516.43,-39.60,-0.23,0.00,17516.43,17516.43,17516.43,0,
8/30/2024,17713.62,197.19,1.13,0.00,17713.62,17713.62,17713.62,0,
9/3/2024,17136.30,-577.32,-3.26,0.00,17136.30,17136.30,17136.30,0,
9/4/2024,17084.30,-52.00,-0.30,0.00,17084.30,17084.30,17084.30,0,
9/5/2024,17127.66,43.36,0.25,0.00,17127.66,17127.66,17127.66,0,
9/6/2024,16690.83,-436.83,-2.55,0.00,16690.83,16690.83,16690.83,0,
9/9/2024,16884.60,193.77,1.16,0.00,16884.60,16884.60,16884.60,0,
9/10/2024,17025.88,141.28,0.84,0.00,17025.88,17025.88,17025.88,0,
9/11/2024,17395.53,369.65,2.17,0.00,17395.53,17395.53,17395.53,0,
9/12/2024,17569.68,174.15,1.00,0.00,17569.68,17569.68,17569.68,0,
9/13/2024,17683.98,114.30,0.65,0.00,17683.98,17683.98,17683.98,0,
9/16/2024,17592.13,-91.85,-0.52,0.00,17592.13,17592.13,17592.13,0,
9/17/2024,17628.06,35.93,0.20,0.00,17628.06,17628.06,17628.06,0,
9/18/2024,17573.30,-54.76,-0.31,0.00,17573.30,17573.30,17573.30,0,
9/19/2024,18013.98,440.68,2.51,0.00,18013.98,18013.98,18013.98,0,
9/20/2024,17948.32,-65.66,-0.36,0.00,17948.32,17948.32,17948.32,0,
9/23/2024,17974.27,25.95,0.14,0.00,17974.27,17974.27,17974.27,0,
9/24/2024,18074.52,100.25,0.56,0.00,18074.52,18074.52,18074.52,0,
9/25/2024,18082.21,7.69,0.04,0.00,18082.21,18082.21,18082.21,0,
9/26/2024,18190.29,108.08,0.60,0.00,18190.29,18190.29,18190.29,0,
9/27/2024,18119.59,-70.70,-0.39,0.00,18119.59,18119.59,18119.59,0,
9/30/2024,18189.17,69.58,0.38,0.00,18189.17,18189.17,18189.17,0,
10/1/2024,17910.36,-278.81,-1.53,0.00,17910.36,17910.36,17910.36,0,
10/2/2024,17925.12,14.76,0.08,0.00,17925.12,17925.12,17925.12,0,
10/3/2024,17918.48,-6.64,-0.04,0.00,17918.48,17918.48,17918.48,0,
10/4/2024,18137.85,219.37,1.22,0.00,18137.85,18137.85,18137.85,0,
10/7/2024,17923.90,-213.95,-1.18,0.00,17923.90,17923.90,17923.90,0,
10/8/2024,18182.92,259.02,1.45,0.00,18182.92,18182.92,18182.92,0,
10/9/2024,18291.62,108.70,0.60,0.00,18291.62,18291.62,18291.62,0,
10/10/2024,18282.05,-9.57,-0.05,0.00,18282.05,18282.05,18282.05,0,
10/11/2024,18342.94,60.89,0.33,0.00,18342.94,18342.94,18342.94,0,
10/14/2024,18502.69,159.75,0.87,0.00,18502.69,18502.69,18502.69,0,
10/15/2024,18315.59,-187.10,-1.01,0.00,18315.59,18315.59,18315.59,0,
10/16/2024,18367.08,51.49,0.28,0.00,18367.08,18367.08,18367.08,0,
10/17/2024,18373.61,6.53,0.04,0.00,18373.61,18373.61,18373.61,0,
10/18/2024,18489.55,115.94,0.63,0.00,18489.55,18489.55,18489.55,0,
10/21/2024,18540.01,50.46,0.27,0.00,18540.01,18540.01,18540.01,0,
10/22/2024,18579.77,39.76,0.21,0.00,18579.77,18579.77,18579.77,0,
10/23/2024,18276.65,-303.12,-1.63,0.00,18276.65,18276.65,18276.65,0,
10/24/2024,18415.49,138.84,0.76,0.00,18415.49,18415.49,18415.49,0,
10/25/2024,18518.61,103.12,0.56,0.00,18518.61,18518.61,18518.61,0,
10/28/2024,18567.19,48.58,0.26,0.00,18567.19,18567.19,18567.19,0,
10/29/2024,18712.75,145.56,0.78,0.00,18712.75,18712.75,18712.75,0,
10/30/2024,18607.93,-104.82,-0.56,0.00,18607.93,18607.93,18607.93,0,
10/31/2024,18095.15,-512.78,-2.76,0.00,18095.15,18095.15,18095.15,0,
11/1/2024,18239.92,144.77,0.80,0.00,18239.92,18239.92,18239.92,0,
11/4/2024,18179.98,-59.94,-0.33,0.00,18179.98,18179.98,18179.98,0,
11/5/2024,18439.17,259.19,1.43,0.00,18439.17,18439.17,18439.17,0,
11/6/2024,18983.47,544.30,2.95,0.00,18983.47,18983.47,18983.47,0,
11/7/2024,19269.46,285.99,1.51,0.00,19269.46,19269.46,19269.46,0,
11/8/2024,19286.78,17.32,0.09,0.00,19286.78,19286.78,19286.78,0,
11/11/2024,19298.76,11.98,0.06,0.00,19298.76,19298.76,19298.76,0,
11/12/2024,19281.40,-17.36,-0.09,0.00,19281.40,19281.40,19281.40,0,
11/13/2024,19230.72,-50.68,-0.26,0.00,19230.72,19230.72,19230.72,0,
11/14/2024,19107.65,-123.07,-0.64,0.00,19107.65,19107.65,19107.65,0,
11/15/2024,18680.12,-427.53,-2.24,0.00,18680.12,18680.12,18680.12,0,
11/18/2024,18791.81,111.69,0.60,0.00,18791.81,18791.81,18791.81,0,
11/19/2024,18987.47,195.66,1.04,0.00,18987.47,18987.47,18987.47,0,
11/20/2024,18966.14,-21.33,-0.11,0.00,18966.14,18966.14,18966.14,0,
11/21/2024,18972.42,6.28,0.03,0.00,18972.42,18972.42,18972.42,0,
11/22/2024,19003.65,31.23,0.16,0.00,19003.65,19003.65,19003.65,0,
11/25/2024,19054.84,51.19,0.27,0.00,19054.84,19054.84,19054.84,0,
11/26/2024,19174.30,119.46,0.63,0.00,19174.30,19174.30,19174.30,0,
11/27/2024,19060.48,-113.82,-0.59,0.00,19060.48,19060.48,19060.48,0,
11/29/2024,19218.17,157.69,0.83,0.00,19218.17,19218.17,19218.17,0,
12/2/2024,19403.95,185.78,0.97,0.00,19403.95,19403.95,19403.95,0,
12/3/2024,19480.91,76.96,0.40,0.00,19480.91,19480.91,19480.91,0,
12/4/2024,19735.12,254.21,1.30,0.00,19735.12,19735.12,19735.12,0,
12/5/2024,19700.26,-34.86,-0.18,0.00,19700.26,19700.26,19700.26,0,
12/6/2024,19859.77,159.51,0.81,0.00,19859.77,19859.77,19859.77,0,
12/9/2024,19736.69,-123.08,-0.62,0.00,19736.69,19736.69,19736.69,0,
12/10/2024,19687.24,-49.45,-0.25,0.00,19687.24,19687.24,19687.24,0,
12/11/2024,20034.89,347.65,1.77,0.00,20034.89,20034.89,20034.89,0,
12/12/2024,19902.84,-132.05,-0.66,0.00,19902.84,19902.84,19902.84,0,
12/13/2024,19926.72,23.88,0.12,0.00,19926.72,19926.72,19926.72,0,
12/16/2024,20173.89,247.17,1.24,0.00,20173.89,20173.89,20173.89,0,
12/17/2024,20109.06,-64.83,-0.32,0.00,20109.06,20109.06,20109.06,0,
12/18/2024,19392.69,-716.37,-3.56,0.00,19392.69,19392.69,19392.69,0,
12/19/2024,19372.77,-19.92,-0.10,0.00,19372.77,19372.77,19372.77,0,
12/20/2024,19572.60,199.83,1.03,0.00,19572.60,19572.60,19572.60,0,
12/23/2024,19764.88,192.28,0.98,0.00,19764.88,19764.88,19764.88,0,
12/24/2024,20031.13,266.25,1.35,0.00,20031.13,20031.13,20031.13,0,
12/26/2024,20020.36,-10.77,-0.05,0.00,20020.36,20020.36,20020.36,0,
12/27/2024,19722.03,-298.33,-1.49,0.00,19722.03,19722.03,19722.03,0,
12/30/2024,19486.79,-235.24,-1.19,0.00,19486.79,19486.79,19486.79,0,
12/31/2024,19310.79,-176.00,-0.90,0.00,19310.79,19310.79,19310.79,0,
1/2/2025,19280.79,-30.00,-0.16,0.00,19280.79,19280.79,19280.79,0,
1/3/2025,19621.68,340.89,1.77,0.00,19621.68,19621.68,19621.68,0,
1/6/2025,19864.98,243.30,1.24,0.00,19864.98,19864.98,19864.98,0,
1/7/2025,19489.68,-375.30,-1.89,0.00,19489.68,19489.68,19489.68,0,
1/8/2025,19478.88,-10.80,-0.06,0.00,19478.88,19478.88,19478.88,0,
1/10/2025,19161.63,-317.25,-1.63,0.00,19161.63,19161.63,19161.63,0,
1/13/2025,19088.10,-73.53,-0.38,0.00,19088.10,19088.10,19088.10,0,
1/14/2025,19044.39,-43.71,-0.23,0.00,19044.39,19044.39,19044.39,0,
1/15/2025,19511.23,466.84,2.45,0.00,19511.23,19511.23,19511.23,0,
1/16/2025,19338.29,-172.94,-0.89,0.00,19338.29,19338.29,19338.29,0,
1/17/2025,19630.20,291.91,1.51,0.00,19630.20,19630.20,19630.20,0,
1/21/2025,19756.78,126.58,0.64,0.00,19756.78,19756.78,19756.78,0,
1/22/2025,20009.34,252.56,1.28,0.00,20009.34,20009.34,20009.34,0,
1/23/2025,20053.68,44.34,0.22,0.00,20053.68,20053.68,20053.68,0,
1/24/2025,19954.30,-99.38,-0.50,0.00,19954.30,19954.30,19954.30,0,
1/27/2025,19341.83,-612.47,-3.07,0.00,19341.83,19341.83,19341.83,0,
1/28/2025,19733.59,391.76,2.03,0.00,19733.59,19733.59,19733.59,0,
1/29/2025,19632.32,-101.27,-0.51,0.00,19632.32,19632.32,19632.32,0,
1/30/2025,19681.75,49.43,0.25,0.00,19681.75,19681.75,19681.75,0,
1/31/2025,19627.44,-54.31,-0.28,0.00,19627.44,19627.44,19627.44,0,
2/3/2025,19391.96,-235.48,-1.20,0.00,19391.96,19391.96,19391.96,0,
